seq_name,source,feature,start,end,score,strand,frame,attribute,attribute_geneID,attribute_transcriptID,attribute_exon_info,attribute_exon_info
chrMT,ncbiRefSeq.2021-05-17,start_codon,4470,4472,.,+,0,"gene_id ""ND2""; transcript_id ""YP_003024027.1""; exon_number ""1""; exon_id ""YP_003024027.1.1""; gene_name ""ND2"";","gene_id ""ND2"""," transcript_id ""YP_003024027.1"""," exon_number ""1"""," exon_id ""YP_003024027.1.1""; gene_name ""ND2"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,4402,4469,.,+,.,"gene_id ""TRNM""; transcript_id ""rna-TRNM"";  gene_name ""TRNM"";","gene_id ""TRNM"""," transcript_id ""rna-TRNM""","  gene_name ""TRNM""",
chrMT,ncbiRefSeq.2021-05-17,exon,4402,4469,.,+,.,"gene_id ""TRNM""; transcript_id ""rna-TRNM""; exon_number ""1""; exon_id ""rna-TRNM.1""; gene_name ""TRNM"";","gene_id ""TRNM"""," transcript_id ""rna-TRNM"""," exon_number ""1"""," exon_id ""rna-TRNM.1""; gene_name ""TRNM"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,4329,4400,.,-,.,"gene_id ""TRNQ""; transcript_id ""rna-TRNQ"";  gene_name ""TRNQ"";","gene_id ""TRNQ"""," transcript_id ""rna-TRNQ""","  gene_name ""TRNQ""",
chrMT,ncbiRefSeq.2021-05-17,exon,4329,4400,.,-,.,"gene_id ""TRNQ""; transcript_id ""rna-TRNQ""; exon_number ""1""; exon_id ""rna-TRNQ.1""; gene_name ""TRNQ"";","gene_id ""TRNQ"""," transcript_id ""rna-TRNQ"""," exon_number ""1"""," exon_id ""rna-TRNQ.1""; gene_name ""TRNQ"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,4263,4331,.,+,.,"gene_id ""TRNI""; transcript_id ""rna-TRNI"";  gene_name ""TRNI"";","gene_id ""TRNI"""," transcript_id ""rna-TRNI""","  gene_name ""TRNI""",
chrMT,ncbiRefSeq.2021-05-17,exon,4263,4331,.,+,.,"gene_id ""TRNI""; transcript_id ""rna-TRNI""; exon_number ""1""; exon_id ""rna-TRNI.1""; gene_name ""TRNI"";","gene_id ""TRNI"""," transcript_id ""rna-TRNI"""," exon_number ""1"""," exon_id ""rna-TRNI.1""; gene_name ""TRNI"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,3307,4262,.,+,.,"gene_id ""ND1""; transcript_id ""YP_003024026.1"";  gene_name ""ND1"";","gene_id ""ND1"""," transcript_id ""YP_003024026.1""","  gene_name ""ND1""",
chrMT,ncbiRefSeq.2021-05-17,exon,3307,4262,.,+,.,"gene_id ""ND1""; transcript_id ""YP_003024026.1""; exon_number ""1""; exon_id ""YP_003024026.1.1""; gene_name ""ND1"";","gene_id ""ND1"""," transcript_id ""YP_003024026.1"""," exon_number ""1"""," exon_id ""YP_003024026.1.1""; gene_name ""ND1"";"
chrMT,ncbiRefSeq.2021-05-17,CDS,3307,4262,.,+,0,"gene_id ""ND1""; transcript_id ""YP_003024026.1""; exon_number ""1""; exon_id ""YP_003024026.1.1""; gene_name ""ND1"";","gene_id ""ND1"""," transcript_id ""YP_003024026.1"""," exon_number ""1"""," exon_id ""YP_003024026.1.1""; gene_name ""ND1"";"
chrMT,ncbiRefSeq.2021-05-17,start_codon,3307,3309,.,+,0,"gene_id ""ND1""; transcript_id ""YP_003024026.1""; exon_number ""1""; exon_id ""YP_003024026.1.1""; gene_name ""ND1"";","gene_id ""ND1"""," transcript_id ""YP_003024026.1"""," exon_number ""1"""," exon_id ""YP_003024026.1.1""; gene_name ""ND1"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,3230,3304,.,+,.,"gene_id ""TRNL1""; transcript_id ""rna-TRNL1"";  gene_name ""TRNL1"";","gene_id ""TRNL1"""," transcript_id ""rna-TRNL1""","  gene_name ""TRNL1""",
chrMT,ncbiRefSeq.2021-05-17,exon,3230,3304,.,+,.,"gene_id ""TRNL1""; transcript_id ""rna-TRNL1""; exon_number ""1""; exon_id ""rna-TRNL1.1""; gene_name ""TRNL1"";","gene_id ""TRNL1"""," transcript_id ""rna-TRNL1"""," exon_number ""1"""," exon_id ""rna-TRNL1.1""; gene_name ""TRNL1"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,1671,3229,.,+,.,"gene_id ""RNR2""; transcript_id ""rna-RNR2"";  gene_name ""RNR2"";","gene_id ""RNR2"""," transcript_id ""rna-RNR2""","  gene_name ""RNR2""",
chrMT,ncbiRefSeq.2021-05-17,exon,1671,3229,.,+,.,"gene_id ""RNR2""; transcript_id ""rna-RNR2""; exon_number ""1""; exon_id ""rna-RNR2.1""; gene_name ""RNR2"";","gene_id ""RNR2"""," transcript_id ""rna-RNR2"""," exon_number ""1"""," exon_id ""rna-RNR2.1""; gene_name ""RNR2"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,1602,1670,.,+,.,"gene_id ""TRNV""; transcript_id ""rna-TRNV"";  gene_name ""TRNV"";","gene_id ""TRNV"""," transcript_id ""rna-TRNV""","  gene_name ""TRNV""",
chrMT,ncbiRefSeq.2021-05-17,exon,1602,1670,.,+,.,"gene_id ""TRNV""; transcript_id ""rna-TRNV""; exon_number ""1""; exon_id ""rna-TRNV.1""; gene_name ""TRNV"";","gene_id ""TRNV"""," transcript_id ""rna-TRNV"""," exon_number ""1"""," exon_id ""rna-TRNV.1""; gene_name ""TRNV"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,648,1601,.,+,.,"gene_id ""RNR1""; transcript_id ""rna-RNR1"";  gene_name ""RNR1"";","gene_id ""RNR1"""," transcript_id ""rna-RNR1""","  gene_name ""RNR1""",
chrMT,ncbiRefSeq.2021-05-17,exon,648,1601,.,+,.,"gene_id ""RNR1""; transcript_id ""rna-RNR1""; exon_number ""1""; exon_id ""rna-RNR1.1""; gene_name ""RNR1"";","gene_id ""RNR1"""," transcript_id ""rna-RNR1"""," exon_number ""1"""," exon_id ""rna-RNR1.1""; gene_name ""RNR1"";"
chrMT,ncbiRefSeq.2021-05-17,transcript,577,647,.,+,.,"gene_id ""TRNF""; transcript_id ""rna-TRNF"";  gene_name ""TRNF"";","gene_id ""TRNF"""," transcript_id ""rna-TRNF""","  gene_name ""TRNF""",
chrMT,ncbiRefSeq.2021-05-17,exon,577,647,.,+,.,"gene_id ""TRNF""; transcript_id ""rna-TRNF""; exon_number ""1""; exon_id ""rna-TRNF.1""; gene_name ""TRNF"";","gene_id ""TRNF"""," transcript_id ""rna-TRNF"""," exon_number ""1"""," exon_id ""rna-TRNF.1""; gene_name ""TRNF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1524848,1577441,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4"";  gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4""","  gene_name ""NSF""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1524848,1524966,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""1""; exon_id ""NM_006178.4.1""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""1"""," exon_id ""NM_006178.4.1""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1524848,1524954,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""1""; exon_id ""NM_006178.4.1""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""1"""," exon_id ""NM_006178.4.1""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1524955,1524966,.,+,0,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""1""; exon_id ""NM_006178.4.1""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""1"""," exon_id ""NM_006178.4.1""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1558385,1558470,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""2""; exon_id ""NM_006178.4.2""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""2"""," exon_id ""NM_006178.4.2""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1558385,1558470,.,+,0,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""2""; exon_id ""NM_006178.4.2""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""2"""," exon_id ""NM_006178.4.2""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1560757,1560856,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""3""; exon_id ""NM_006178.4.3""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""3"""," exon_id ""NM_006178.4.3""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1560757,1560856,.,+,1,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""3""; exon_id ""NM_006178.4.3""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""3"""," exon_id ""NM_006178.4.3""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1564554,1564593,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""4""; exon_id ""NM_006178.4.4""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""4"""," exon_id ""NM_006178.4.4""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1564554,1564593,.,+,0,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""4""; exon_id ""NM_006178.4.4""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""4"""," exon_id ""NM_006178.4.4""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1571542,1571708,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""5""; exon_id ""NM_006178.4.5""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""5"""," exon_id ""NM_006178.4.5""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1571542,1571708,.,+,2,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""5""; exon_id ""NM_006178.4.5""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""5"""," exon_id ""NM_006178.4.5""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1574219,1574326,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""6""; exon_id ""NM_006178.4.6""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""6"""," exon_id ""NM_006178.4.6""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1574219,1574326,.,+,0,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""6""; exon_id ""NM_006178.4.6""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""6"""," exon_id ""NM_006178.4.6""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1574808,1574883,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""7""; exon_id ""NM_006178.4.7""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""7"""," exon_id ""NM_006178.4.7""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1574808,1574883,.,+,0,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""7""; exon_id ""NM_006178.4.7""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""7"""," exon_id ""NM_006178.4.7""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1577269,1577441,.,+,.,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""8""; exon_id ""NM_006178.4.8""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""8"""," exon_id ""NM_006178.4.8""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1577269,1577438,.,+,2,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""8""; exon_id ""NM_006178.4.8""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""8"""," exon_id ""NM_006178.4.8""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,start_codon,1524955,1524957,.,+,0,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""1""; exon_id ""NM_006178.4.1""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""1"""," exon_id ""NM_006178.4.1""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,stop_codon,1577439,1577441,.,+,0,"gene_id ""NSF""; transcript_id ""NM_006178.4""; exon_number ""8""; exon_id ""NM_006178.4.8""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NM_006178.4"""," exon_number ""8"""," exon_id ""NM_006178.4.8""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1524848,1577443,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2"";  gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2""","  gene_name ""NSF""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1524848,1524966,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2""; exon_number ""1""; exon_id ""NR_040116.2.1""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2"""," exon_number ""1"""," exon_id ""NR_040116.2.1""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1558385,1558470,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2""; exon_number ""2""; exon_id ""NR_040116.2.2""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2"""," exon_number ""2"""," exon_id ""NR_040116.2.2""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1560757,1560856,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2""; exon_number ""3""; exon_id ""NR_040116.2.3""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2"""," exon_number ""3"""," exon_id ""NR_040116.2.3""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1571542,1571708,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2""; exon_number ""4""; exon_id ""NR_040116.2.4""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2"""," exon_number ""4"""," exon_id ""NR_040116.2.4""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1574219,1574326,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2""; exon_number ""5""; exon_id ""NR_040116.2.5""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2"""," exon_number ""5"""," exon_id ""NR_040116.2.5""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1574808,1574883,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2""; exon_number ""6""; exon_id ""NR_040116.2.6""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2"""," exon_number ""6"""," exon_id ""NR_040116.2.6""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1577269,1577443,.,+,.,"gene_id ""NSF""; transcript_id ""NR_040116.2""; exon_number ""7""; exon_id ""NR_040116.2.7""; gene_name ""NSF"";","gene_id ""NSF"""," transcript_id ""NR_040116.2"""," exon_number ""7"""," exon_id ""NR_040116.2.7""; gene_name ""NSF"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1471739,1472019,.,+,.,"gene_id ""RN7SL199P""; transcript_id ""RN7SL199P"";  gene_name ""RN7SL199P"";","gene_id ""RN7SL199P"""," transcript_id ""RN7SL199P""","  gene_name ""RN7SL199P""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1471739,1472019,.,+,.,"gene_id ""RN7SL199P""; transcript_id ""RN7SL199P""; exon_number ""1""; exon_id ""RN7SL199P.1""; gene_name ""RN7SL199P"";","gene_id ""RN7SL199P"""," transcript_id ""RN7SL199P"""," exon_number ""1"""," exon_id ""RN7SL199P.1""; gene_name ""RN7SL199P"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,transcript,1446903,1489864,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1"";  gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1""","  gene_name ""LRRC37A2""",
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1446903,1449514,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""1""; exon_id ""NM_001385803.1.1""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""1"""," exon_id ""NM_001385803.1.1""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,5UTR,1446903,1446905,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""1""; exon_id ""NM_001385803.1.1""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""1"""," exon_id ""NM_001385803.1.1""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1446906,1449514,.,+,0,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""1""; exon_id ""NM_001385803.1.1""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""1"""," exon_id ""NM_001385803.1.1""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1451566,1451637,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""2""; exon_id ""NM_001385803.1.2""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""2"""," exon_id ""NM_001385803.1.2""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1451566,1451637,.,+,1,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""2""; exon_id ""NM_001385803.1.2""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""2"""," exon_id ""NM_001385803.1.2""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1454416,1454487,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""3""; exon_id ""NM_001385803.1.3""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""3"""," exon_id ""NM_001385803.1.3""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1454416,1454487,.,+,1,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""3""; exon_id ""NM_001385803.1.3""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""3"""," exon_id ""NM_001385803.1.3""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1457290,1457361,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""4""; exon_id ""NM_001385803.1.4""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""4"""," exon_id ""NM_001385803.1.4""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1457290,1457361,.,+,1,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""4""; exon_id ""NM_001385803.1.4""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""4"""," exon_id ""NM_001385803.1.4""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1458010,1458090,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""5""; exon_id ""NM_001385803.1.5""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""5"""," exon_id ""NM_001385803.1.5""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1458010,1458090,.,+,1,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""5""; exon_id ""NM_001385803.1.5""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""5"""," exon_id ""NM_001385803.1.5""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1474393,1474464,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""6""; exon_id ""NM_001385803.1.6""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""6"""," exon_id ""NM_001385803.1.6""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1474393,1474464,.,+,1,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""6""; exon_id ""NM_001385803.1.6""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""6"""," exon_id ""NM_001385803.1.6""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1475025,1475099,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""7""; exon_id ""NM_001385803.1.7""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""7"""," exon_id ""NM_001385803.1.7""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1475025,1475099,.,+,1,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""7""; exon_id ""NM_001385803.1.7""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""7"""," exon_id ""NM_001385803.1.7""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1480472,1480590,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""8""; exon_id ""NM_001385803.1.8""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""8"""," exon_id ""NM_001385803.1.8""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1480472,1480590,.,+,1,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""8""; exon_id ""NM_001385803.1.8""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""8"""," exon_id ""NM_001385803.1.8""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1482523,1484054,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""9""; exon_id ""NM_001385803.1.9""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""9"""," exon_id ""NM_001385803.1.9""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1482523,1484054,.,+,2,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""9""; exon_id ""NM_001385803.1.9""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""9"""," exon_id ""NM_001385803.1.9""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1484625,1484729,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""10""; exon_id ""NM_001385803.1.10""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""10"""," exon_id ""NM_001385803.1.10""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1484625,1484729,.,+,0,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""10""; exon_id ""NM_001385803.1.10""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""10"""," exon_id ""NM_001385803.1.10""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,exon,1487621,1487670,.,+,.,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""11""; exon_id ""NM_001385803.1.11""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""11"""," exon_id ""NM_001385803.1.11""; gene_name ""LRRC37A2"";"
chr17_ctg5_hap1,ncbiRefSeq.2021-05-17,CDS,1487621,1487670,.,+,0,"gene_id ""LRRC37A2""; transcript_id ""NM_001385803.1""; exon_number ""11""; exon_id ""NM_001385803.1.11""; gene_name ""LRRC37A2"";","gene_id ""LRRC37A2"""," transcript_id ""NM_001385803.1"""," exon_number ""11"""," exon_id ""NM_001385803.1.11""; gene_name ""LRRC37A2"";"
